age,Valore Reale,Valore Predetto,club_name,player_name,position,club_involved_name,season,Differenza
24.0,16.8,26.452017,Chelsea FC,Ross Barkley,Central Midfield,Everton,2017/2018,9.652017
27.0,5.0,2.2312217,Getafe CF,Luis Milla,Central Midfield,Granada CF,2022/2023,-2.7687783
27.0,4.5,2.8028603,Girona FC,Bernardo Espinosa,Centre-Back,Middlesbrough,2017/2018,-1.6971397000000001
23.0,1.3,2.1577816,FC Groningen,Florian Krüger,Centre-Forward,Arm. Bielefeld,2022/2023,0.8577815999999998
24.0,10.0,6.7278,Olympique Marseille,Luis Suárez,Centre-Forward,Granada CF,2022/2023,-3.2721999999999998
22.0,72.0,19.743729,Atlético de Madrid,Thomas Lemar,Attacking Midfield,Monaco,2018/2019,-52.256271
24.0,0.8,3.2535503,Eintracht Frankfurt,Bamba Anderson,Centre-Back,Bor. M'gladbach,2012/2013,2.4535503
24.0,1.75,6.052335,Girona FC,Choco Lozano,Centre-Forward,Barcelona B,2017/2018,4.302335
30.0,1.5,2.5324845,Olympique Lyon,Christophe Jallet,Right-Back,Paris SG,2014/2015,1.0324844999999998
29.0,0.4,2.737843,FK Krasnodar,Ruslan Kambolov,Defensive Midfield,Rubin Kazan,2019/2020,2.337843
26.0,0.3,3.7051382,FK Krasnodar,Evgeniy Markov,Centre-Forward,Dynamo Moscow,2020/2021,3.4051382
25.0,12.5,10.265736,AS Monaco,Breel Embolo,Centre-Forward,Bor. M'gladbach,2022/2023,-2.2342639999999996
21.0,80.0,39.420353,Chelsea FC,Kai Havertz,Attacking Midfield,Bay. Leverkusen,2020/2021,-40.579647
24.0,2.8,7.543855,Southampton FC,Maya Yoshida,Centre-Back,VVV-Venlo,2012/2013,4.743855
25.0,6.0,4.646216,TSG 1899 Hoffenheim,Eduardo Vargas,Second Striker,SSC Napoli,2015/2016,-1.353784
24.0,13.0,13.0698595,Nottingham Forest,Orel Mangala,Central Midfield,VfB Stuttgart,2022/2023,0.06985949999999974
25.0,10.0,3.5436795,Rubin Kazan,Rubén Rochina,Right Winger,Granada CF,2016/2017,-6.4563205
30.0,4.0,2.929947,Levante UD,Sergio León,Centre-Forward,Real Betis,2019/2020,-1.0700530000000001
28.0,3.2,3.2087917,Cagliari Calcio,Mauricio Pinilla,Centre-Forward,US Palermo,2012/2013,0.008791699999999736
29.0,2.5,12.797402,Sevilla FC,Adil Rami,Centre-Back,AC Milan,2015/2016,10.297402
24.0,3.2,9.026846,VfB Stuttgart,Konstantinos Mavropanos,Centre-Back,Arsenal,2022/2023,5.826846000000001
28.0,90.0,30.753582,Juventus FC,Gonzalo Higuaín,Centre-Forward,SSC Napoli,2016/2017,-59.246418
27.0,33.0,32.830406,Chelsea FC,Cesc Fàbregas,Central Midfield,Barcelona,2014/2015,-0.16959399999999647
23.0,1.5,1.0352968,Getafe CF,Sergio Escudero,Left-Back,FC Schalke 04,2013/2014,-0.4647032
24.0,2.0,4.8463693,Zenit St. Petersburg,Denis Terentjev,Right-Back,Rostov,2017/2018,2.8463693
28.0,0.63,6.7614765,Burnley FC,Stephen Ward,Left-Back,Wolves,2014/2015,6.1314765
24.0,1.5,2.3212419,FK Krasnodar,João Batxi,Right Midfield,Chaves,2022/2023,0.8212419
27.0,5.8,9.379668,Sunderland AFC,Danny Graham,Centre-Forward,Swansea,2012/2013,3.5796680000000007
24.0,12.9,7.906765,Everton FC,Ramiro Funes Mori,Centre-Back,River Plate,2015/2016,-4.993235
24.0,1.2,3.2144077,Eintracht Frankfurt,Taleb Tawatha,Left-Back,Maccabi Haifa,2016/2017,2.0144077000000005
23.0,0.15,1.8196462,Parma FC,Alessandro Ligi,Centre-Back,Crotone,2013/2014,1.6696462
24.0,2.2,4.3040957,Torino FC,Joel Obi,Central Midfield,Inter,2015/2016,2.1040957000000002
21.0,1.5,2.7962132,CSKA Moscow,Emil Bohinen,Central Midfield,Stabæk Fotball,2020/2021,1.2962132
24.0,5.5,4.5880737,TSG 1899 Hoffenheim,Eren Derdiyok,Centre-Forward,Bay. Leverkusen,2012/2013,-0.9119263000000002
25.0,0.46,0.3609454,FC Groningen,Martijn van der Laan,Centre-Back,SC Cambuur,2014/2015,-0.09905459999999999
20.0,0.86,7.124645,Brighton & Hove Albion,Billy Arce,Left Winger,Independiente,2018/2019,6.264645
24.0,4.5,4.851759,FC Metz,Kévin N'Doram,Defensive Midfield,Monaco,2020/2021,0.3517590000000004
19.0,0.5,0.5885231,Udinese Calcio,Wojciech Pawlowski,Goalkeeper,Lechia Gdansk,2012/2013,0.08852309999999997
24.0,1.2,1.7692918,EA Guingamp,Nicolas Benezet,Left Winger,Évian,2015/2016,0.5692918
24.0,4.0,2.7075891,Stade Reims,Björn Engels,Centre-Back,Olympiacos,2019/2020,-1.2924109000000001
30.0,2.5,2.579669,Hellas Verona,Samuel Di Carmine,Centre-Forward,Perugia,2019/2020,0.07966899999999999
25.0,42.5,31.857773,Arsenal FC,Alexis Sánchez,Centre-Forward,Barcelona,2014/2015,-10.642226999999998
20.0,0.6,0.373921,SC Heerenveen,Milan van Ewijk,Right-Back,ADO Den Haag,2021/2022,-0.22607899999999997
32.0,1.0,1.2382087,SD Huesca,Dimitrios Siovas,Centre-Back,CD Leganés,2020/2021,0.23820869999999994
21.0,0.23,2.3915536,Krylya Sovetov Samara,Danil Lipovoy,Left Midfield,Dynamo Moscow,2021/2022,2.1615536
20.0,1.4,2.3889136,Hannover 96,Florent Muslija,Attacking Midfield,Karlsruher SC,2018/2019,0.9889136000000001
20.0,14.8,8.165035,AFC Bournemouth,Lloyd Kelly,Centre-Back,Bristol City,2019/2020,-6.634965000000001
19.0,8.0,2.740078,ACF Fiorentina,Alban Lafont,Goalkeeper,Toulouse,2018/2019,-5.2599219999999995
23.0,20.0,14.030138,Arsenal FC,Danny Welbeck,Centre-Forward,Man Utd,2014/2015,-5.969861999999999
22.0,1.1,2.958891,Real Valladolid CF,Joaquín Fernández,Centre-Back,UD Almería,2018/2019,1.8588909999999998
22.0,0.85,5.685507,US Cremonese,Frank Tsadjout,Centre-Forward,AC Milan,2022/2023,4.835507000000001
21.0,50.0,38.20944,Real Madrid,Éder Militão,Centre-Back,FC Porto,2019/2020,-11.79056
25.0,1.0,9.352937,Sunderland AFC,Jan Kirchhoff,Centre-Back,Bayern Munich,2015/2016,8.352937
26.0,10.7,11.629815,Newcastle United,Yoshinori Muto,Centre-Forward,1.FSV Mainz 05,2018/2019,0.9298150000000014
21.0,1.0,6.509138,Granada CF,Yan Eteki,Central Midfield,Sevilla FC,2019/2020,5.509138
30.0,0.44,2.5428233,Parma Calcio 1913,Vincent Laurini,Right-Back,Fiorentina,2019/2020,2.1028233
30.0,3.5,5.334127,Real Betis Balompié,Germán Pezzella,Centre-Back,Fiorentina,2021/2022,1.8341269999999996
30.0,30.5,23.535793,Borussia Dortmund,Mats Hummels,Centre-Back,Bayern Munich,2019/2020,-6.964206999999998
21.0,2.0,7.9296317,PSV Eindhoven,Olivier Boscagli,Centre-Back,OGC Nice,2019/2020,5.9296317
28.0,0.8,4.7574334,Málaga CF,Bakary Koné,Centre-Back,Olympique Lyon,2016/2017,3.9574334
20.0,1.2,2.961388,AZ Alkmaar,Henri Weigelt,Centre-Back,Arm. Bielefeld,2018/2019,1.761388
21.0,1.8,5.9178066,Sevilla FC,Giorgi Aburjania,Defensive Midfield,Gimnàstic,2016/2017,4.1178066
31.0,3.5,3.887222,Torino FC,Fabio Quagliarella,Centre-Forward,Juventus,2014/2015,0.38722199999999996
23.0,16.3,11.563626,Crystal Palace,Odsonne Edouard,Centre-Forward,Celtic,2021/2022,-4.736374000000001
24.0,5.0,2.3897595,Hannover 96,Joselu,Centre-Forward,TSG Hoffenheim,2014/2015,-2.6102405
20.0,1.3,0.078801304,FC Groningen,Simon Tibbling,Central Midfield,Djurgården,2014/2015,-1.221198696
25.0,8.0,10.311903,Borussia Dortmund,Shinji Kagawa,Attacking Midfield,Man Utd,2014/2015,2.311902999999999
23.0,0.7,1.2908827,EA Guingamp,Younousse Sankharé,Central Midfield,Dijon,2013/2014,0.5908827000000001
22.0,19.0,4.3875327,Stade Rennais FC,Arthur Theate,Centre-Back,Bologna,2022/2023,-14.612467299999999
28.0,7.5,7.896613,Sunderland AFC,Emanuele Giaccherini,Left Midfield,Juventus,2013/2014,0.3966130000000003
25.0,4.0,1.5894878,FK Krasnodar,Vladislav Ignatjev,Right-Back,Loko Moscow,2012/2013,-2.4105122000000003
30.0,3.0,3.5770545,Sporting CP,Seydou Doumbia,Centre-Forward,AS Roma,2017/2018,0.5770545
25.0,4.5,2.458461,Cagliari Calcio,Artur Ionita,Central Midfield,Hellas Verona,2016/2017,-2.041539
22.0,10.0,7.98834,Ajax Amsterdam,Owen Wijndal,Left-Back,AZ Alkmaar,2022/2023,-2.01166
20.0,2.2,2.8671184,1.FC Nuremberg,Josip Drmic,Centre-Forward,FC Zürich,2013/2014,0.6671183999999997
21.0,13.1,3.1224785,Olympique Lyon,Sergi Darder,Central Midfield,Málaga CF,2015/2016,-9.9775215
19.0,0.05,0.6385953,FC Augsburg,Max Reinthaler,Centre-Back,Rydaholms GoIF,2014/2015,0.5885952999999999
25.0,2.0,6.756157,Deportivo Alavés,Rubén Sobrino,Centre-Forward,Man City,2017/2018,4.756157
18.0,1.2,3.3270328,Delfino Pescara 1936,Gianluca Caprari,Second Striker,AS Roma,2012/2013,2.1270328000000003
25.0,10.0,17.593697,Southampton FC,Duje Caleta-Car,Centre-Back,Marseille,2022/2023,7.593696999999999
28.0,7.8,8.568364,Hull City,Nikica Jelavic,Centre-Forward,Everton,2013/2014,0.7683640000000009
24.0,6.0,5.203147,Feyenoord Rotterdam,Ridgeciano Haps,Left-Back,AZ Alkmaar,2017/2018,-0.7968529999999996
28.0,0.1,3.1752162,US Lecce,Biagio Meccariello,Centre-Back,Brescia,2019/2020,3.0752162
25.0,3.0,6.672989,VfL Wolfsburg,Felix Klaus,Right Winger,Hannover 96,2018/2019,3.6729890000000003
26.0,1.1,6.789976,FC Schalke 04,Tobias Mohr,Left Winger,1.FC Heidenheim,2022/2023,5.689976
27.0,35.0,24.29811,Bayern Munich,Mats Hummels,Centre-Back,Bor. Dortmund,2016/2017,-10.701889999999999
22.0,1.5,1.8652514,Dijon FCO,Chang-hoon Kwon,Right Winger,Suwon Bluewings,2016/2017,0.3652514
23.0,9.5,7.9430065,Atalanta BC,Bryan Cristante,Defensive Midfield,Benfica,2018/2019,-1.5569935
23.0,1.5,0.56421345,Hannover 96,Miiko Albornoz,Left-Back,Malmö FF,2014/2015,-0.93578655
23.0,6.4,9.695695,Bologna FC 1909,Simone Verdi,Attacking Midfield,AC Milan,2016/2017,3.2956950000000003
24.0,10.1,10.5820675,Swansea City,Gylfi Sigurdsson,Attacking Midfield,Spurs,2014/2015,0.4820675000000012
33.0,0.45,0.40927404,Vitesse Arnhem,Remko Pasveer,Goalkeeper,PSV Eindhoven,2017/2018,-0.040725960000000005
27.0,1.0,5.797704,Atalanta BC,Michele Canini,Centre-Back,Genoa,2012/2013,4.797704
27.0,14.0,13.371078,Atlético de Madrid,Alessio Cerci,Right Winger,Torino,2014/2015,-0.6289219999999993
22.0,5.0,3.1341496,Celta de Vigo,Mathias Jensen,Central Midfield,Nordsjaelland,2018/2019,-1.8658503999999998
25.0,4.0,5.833689,Ajax Amsterdam,Nicolás Tagliafico,Left-Back,Independiente,2017/2018,1.8336889999999997
26.0,2.0,2.088966,FC Girondins Bordeaux,Stian Gregersen,Centre-Back,Molde,2021/2022,0.0889660000000001
28.0,3.0,7.5491357,Brighton & Hove Albion,Ezequiel Schelotto,Right-Back,Sporting CP,2017/2018,4.5491357
26.0,1.5,6.586534,Norwich City,Alexander Tettey,Defensive Midfield,Stade Rennais,2012/2013,5.086534
20.0,1.1,2.3442867,SC Freiburg,Felix Klaus,Right Winger,Greuther Fürth,2013/2014,1.2442867
19.0,9.5,1.0876259,CSKA Moscow,Vitinho,Left Winger,Botafogo,2013/2014,-8.412374100000001
28.0,15.0,7.17198,Queens Park Rangers,Christopher Samba,Centre-Back,Anzhi,2012/2013,-7.82802
25.0,32.0,11.256288,Bayer 04 Leverkusen,Kerem Demirbay,Central Midfield,TSG Hoffenheim,2019/2020,-20.743712000000002
23.0,22.0,13.064584,Atlético de Madrid,Gelson Martins,Right Winger,Sporting CP,2018/2019,-8.935416
29.0,3.0,3.5640936,Spartak Moscow,Kim Källström,Central Midfield,Olympique Lyon,2012/2013,0.5640936000000001
33.0,5.0,2.662556,FC Girondins Bordeaux,Laurent Koscielny,Centre-Back,Arsenal,2019/2020,-2.337444
23.0,0.5,2.1821175,SC Heerenveen,Runar Espejord,Centre-Forward,Tromsø IL,2019/2020,1.6821175
25.0,5.0,2.936833,Olympique Marseille,Romain Alessandrini,Right Winger,Stade Rennais,2014/2015,-2.063167
21.0,3.0,9.456231,AS Monaco,Samuel Grandsir,Right Winger,Troyes,2018/2019,6.456231000000001
22.0,0.34,4.9867597,Rubin Kazan,Vladislav Panteleev,Attacking Midfield,Spartak 2,2018/2019,4.6467597000000005
22.0,0.15,3.5708504,SL Benfica,Pedro Rebocho,Left-Back,Moreirense,2017/2018,3.4208504
20.0,0.04,1.7315556,CD Nacional,Ali Ghazal,Centre-Back,Wadi Degla U23,2012/2013,1.6915556
25.0,10.6,12.289333,Liverpool FC,Simon Mignolet,Goalkeeper,Sunderland,2013/2014,1.6893329999999995
22.0,5.75,4.7522125,Parma FC,Ishak Belfodil,Centre-Forward,Inter,2014/2015,-0.9977875000000003
18.0,1.0,3.4582171,VfB Stuttgart,Carlos Gruezo,Defensive Midfield,Barcelona SC,2013/2014,2.4582171
21.0,6.0,8.483164,AS Roma,Ante Coric,Attacking Midfield,Dinamo Zagreb,2018/2019,2.4831640000000004
22.0,13.0,6.693681,VfL Wolfsburg,Yannick Gerhardt,Central Midfield,1. FC Köln,2016/2017,-6.306319
25.0,3.5,4.4775176,Real Betis Balompié,Felipe Gutiérrez,Central Midfield,Twente FC,2016/2017,0.9775175999999997
21.0,1.6,2.8683922,FC Augsburg,Shawn Parker,Centre-Forward,1.FSV Mainz 05,2014/2015,1.2683922
24.0,3.5,4.7582536,Stade Reims,Andreaw Gravillon,Centre-Back,Inter,2022/2023,1.2582535999999998
21.0,0.1,4.8657837,SL Benfica,Diego Lopes,Central Midfield,Rio Ave FC,2015/2016,4.7657837
18.0,1.5,3.0465577,Torino FC,Vitalie Damascan,Centre-Forward,FC Sheriff,2017/2018,1.5465577000000001
33.0,0.6,1.9540113,Chievo Verona,Antonio Floro Flores,Centre-Forward,Sassuolo,2016/2017,1.3540112999999998
24.0,1.5,8.709646,SL Benfica,Gil Dias,Left Midfield,Monaco,2021/2022,7.209645999999999
28.0,20.0,28.145298,Chelsea FC,Filipe Luís,Left-Back,Atlético Madrid,2014/2015,8.145298
22.0,1.0,4.455616,Spartak Moscow,Georgi Tigiev,Left-Back,Anzhi,2017/2018,3.455616
21.0,8.0,6.0799904,Olympique Lyon,Tanguy Ndombélé,Central Midfield,Amiens SC,2018/2019,-1.9200096000000002
25.0,4.9,4.9676967,Crystal Palace,Alex McCarthy,Goalkeeper,QPR,2015/2016,0.06769669999999994
26.0,0.95,1.6645874,FC Ingolstadt 04,Martin Hansen,Goalkeeper,ADO Den Haag,2016/2017,0.7145874000000001
22.0,5.5,7.76063,Valencia CF,Manu Vallejo,Second Striker,Cádiz CF,2019/2020,2.26063
30.0,0.23,0.33328515,Málaga CF,Marcos Angeleri,Centre-Back,Estudiantes,2013/2014,0.10328514999999996
20.0,0.2,2.799652,US Sassuolo,Leonardo Sernicola,Left-Back,Ternana,2018/2019,2.599652
31.0,0.98,2.976239,Villarreal CF,Kiko Femenía,Right-Back,Watford,2022/2023,1.996239
21.0,0.6,2.2620952,Torino FC,Samuel Gustafson,Defensive Midfield,Häcken,2016/2017,1.6620952
24.0,18.0,15.24169,RB Leipzig,Angeliño,Left-Back,Man City,2021/2022,-2.75831
23.0,7.35,4.9280357,FC Porto,Alex Telles,Left-Back,Galatasaray,2016/2017,-2.4219643
27.0,2.0,2.6983216,Benevento Calcio,Samuel Armenteros,Centre-Forward,Heracles Almelo,2017/2018,0.6983215999999999
19.0,4.1,4.615586,Olympique Lyon,Jean-Philippe Mateta,Centre-Forward,LB Châteauroux,2016/2017,0.5155860000000008
22.0,20.0,6.5096707,FC Porto,Óliver Torres,Central Midfield,Atlético Madrid,2017/2018,-13.490329299999999
25.0,13.5,5.7066913,Zenit St. Petersburg,Douglas Santos,Left-Back,Hamburger SV,2019/2020,-7.7933087
26.0,0.8,3.771312,Feyenoord Rotterdam,Lex Immers,Attacking Midfield,ADO Den Haag,2012/2013,2.971312
29.0,26.65,13.583934,AS Roma,Steven Nzonzi,Defensive Midfield,Sevilla FC,2018/2019,-13.066066
19.0,5.5,3.3711228,ACF Fiorentina,Nikola Milenković,Centre-Back,Partizan,2017/2018,-2.1288772
21.0,0.5,9.448254,Swansea City,Alejandro Pozuelo,Attacking Midfield,Real Betis,2013/2014,8.948254
23.0,0.75,11.88632,SSC Napoli,Franco Ferrari,Centre-Forward,Genoa,2019/2020,11.13632
23.0,8.0,12.285741,Inter Milan,Jeison Murillo,Centre-Back,Granada CF,2015/2016,4.285741
28.0,6.0,0.63821447,Real Madrid,Kiko Casilla,Goalkeeper,Espanyol,2015/2016,-5.36178553
21.0,0.1,2.553394,NEC Nijmegen,Joey Sleegers,Left Winger,Feyenoord,2015/2016,2.453394
19.0,2.24,8.490375,Swansea City,Matt Grimes,Central Midfield,Exeter City,2014/2015,6.250375
27.0,0.6,2.8578975,Getafe CF,Bruno González,Centre-Back,Real Betis,2017/2018,2.2578975
22.0,2.0,3.2864408,SC Freiburg,Janik Haberer,Central Midfield,TSG Hoffenheim,2016/2017,1.2864407999999998
16.0,17.5,10.720612,FC Barcelona,Pedri,Central Midfield,UD Las Palmas,2019/2020,-6.779388000000001
22.0,2.35,5.262256,Crystal Palace,Jack Hunt,Right-Back,Huddersfield,2013/2014,2.9122559999999997
24.0,10.0,11.160493,Brentford FC,Yoane Wissa,Left Winger,FC Lorient,2021/2022,1.1604930000000007
30.0,1.3,2.7094777,SC Freiburg,Jérôme Gondorf,Central Midfield,Werder Bremen,2018/2019,1.4094776999999998
18.0,2.65,0.7037558,Cagliari Calcio,Caio Rangel,Right Winger,Flamengo,2014/2015,-1.9462441999999998
24.0,7.0,12.389519,Atlético de Madrid,Jonny Otto,Left-Back,Celta de Vigo,2018/2019,5.389519
20.0,11.0,10.08673,Manchester City,Máximo Perrone,Defensive Midfield,Vélez Sarsfield,2022/2023,-0.9132700000000007
33.0,8.8,8.188579,Aston Villa,Tom Heaton,Goalkeeper,Burnley,2019/2020,-0.611421
20.0,3.5,4.0366693,US Sassuolo,Luca Mazzitelli,Central Midfield,AS Roma,2015/2016,0.5366692999999998
30.0,38.0,12.414053,Inter Milan,Radja Nainggolan,Central Midfield,AS Roma,2018/2019,-25.585947
24.0,1.25,4.28764,Hellas Verona,Bruno Zuculini,Defensive Midfield,Man City,2017/2018,3.0376399999999997
26.0,32.0,23.806028,Juventus FC,Miralem Pjanic,Central Midfield,AS Roma,2015/2016,-8.193971999999999
24.0,20.0,27.831112,Liverpool FC,Mario Balotelli,Centre-Forward,AC Milan,2014/2015,7.831112000000001
25.0,17.0,27.783237,FC Barcelona,Aleix Vidal,Right-Back,Sevilla FC,2015/2016,10.783237
19.0,0.1,3.4372976,Eintracht Frankfurt,Diant Ramaj,Goalkeeper,1.FC Heidenheim,2021/2022,3.3372976
23.0,1.96,1.6596514,Elche CF,Lautaro Blanco,Left-Back,Rosario Central,2022/2023,-0.30034859999999997
25.0,3.5,3.82522,Feyenoord Rotterdam,Marko Vejinović,Central Midfield,Vitesse,2015/2016,0.32521999999999984
18.0,0.02,6.0524473,AC Milan,Matteo Pessina,Attacking Midfield,Monza,2015/2016,6.0324473
24.0,3.5,2.8772829,Angers SCO,Sada Thioub,Right Winger,Nîmes Olympique,2019/2020,-0.6227171
30.0,9.0,34.360153,Manchester United,Bastian Schweinsteiger,Central Midfield,Bayern Munich,2015/2016,25.360152999999997
21.0,12.0,12.280599,Borussia Dortmund,Mahmoud Dahoud,Central Midfield,Bor. M'gladbach,2017/2018,0.2805990000000005
21.0,1.3,3.1099195,AC Siena,Mattia Destro,Centre-Forward,Genoa,2012/2013,1.8099195000000001
23.0,32.0,30.14785,Paris Saint-Germain,Abdou Diallo,Centre-Back,Bor. Dortmund,2019/2020,-1.8521500000000017
18.0,1.5,0.14144167,TSG 1899 Hoffenheim,Bruno Nazário,Attacking Midfield,Tombense,2013/2014,-1.35855833
25.0,21.0,11.229157,SSC Napoli,Nikola Maksimovic,Centre-Back,Torino,2017/2018,-9.770843
29.0,4.0,3.4021926,Athletic Bilbao,Ibai Gómez,Right Winger,Alavés,2018/2019,-0.5978074000000002
28.0,12.5,11.539024,AC Milan,Giampaolo Pazzini,Centre-Forward,Inter,2012/2013,-0.9609760000000005
23.0,0.5,2.7702818,Elche CF,Tete Morente,Left Winger,Málaga CF,2020/2021,2.2702818
22.0,1.2,2.6442964,CD Nacional,Djaniny,Centre-Forward,Benfica,2013/2014,1.4442964
20.0,4.7,4.9232726,US Sassuolo,Mert Müldür,Right-Back,Rapid Vienna,2019/2020,0.2232725999999996
28.0,22.0,30.95745,Atlético de Madrid,Kieran Trippier,Right-Back,Spurs,2019/2020,8.957450000000001
30.0,13.0,19.648275,Juventus FC,Hernanes,Attacking Midfield,Inter,2015/2016,6.648275000000002
24.0,0.6,1.644462,FC Utrecht,Sander van de Streek,Attacking Midfield,SC Cambuur,2017/2018,1.0444620000000002
23.0,15.0,8.59028,AS Roma,Konstantinos Manolas,Centre-Back,Olympiacos,2014/2015,-6.40972
22.0,2.8,3.21004,Parma Calcio 1913,José Machín,Central Midfield,Pescara,2019/2020,0.41003999999999996
22.0,2.8,1.9674922,Terek Grozny,Facundo Píriz,Defensive Midfield,Nacional,2012/2013,-0.8325077999999999
20.0,0.3,3.5443206,VfL Wolfsburg,Kevin Pannewitz,Defensive Midfield,Hansa Rostock,2012/2013,3.2443206
27.0,2.5,3.892104,Stade Rennais FC,Ola Toivonen,Attacking Midfield,PSV Eindhoven,2013/2014,1.3921039999999998
22.0,36.0,11.658128,Inter Milan,Geoffrey Kondogbia,Defensive Midfield,Monaco,2015/2016,-24.341872000000002
21.0,2.5,2.9727004,FC Toulouse,Thijs Dallinga,Centre-Forward,Excelsior,2022/2023,0.4727003999999999
23.0,24.7,9.089483,Fulham FC,Aleksandar Mitrović,Centre-Forward,Newcastle,2018/2019,-15.610517
25.0,7.87,5.861171,SL Benfica,Nicolás Castillo,Centre-Forward,UNAM Pumas,2018/2019,-2.0088290000000004
22.0,2.55,3.8503706,SL Benfica,Luis Fariña,Attacking Midfield,Racing Club,2013/2014,1.3003706000000004
22.0,1.95,4.569678,Juventus FC,Nico Hidalgo,Right Winger,Recre Granada,2014/2015,2.6196779999999995
19.0,0.4,2.9918747,Eintracht Frankfurt,Marijan Cavar,Central Midfield,Zrinjski Mostar,2017/2018,2.5918747
27.0,3.0,3.4167023,Spartak Moscow,José Manuel Jurado,Attacking Midfield,FC Schalke 04,2013/2014,0.41670229999999986
24.0,13.0,11.175572,Liverpool FC,Konstantinos Tsimikas,Left-Back,Olympiacos,2020/2021,-1.8244279999999993
24.0,3.5,6.7149324,Southampton FC,Vegard Forren,Centre-Back,Molde,2012/2013,3.2149324000000004
25.0,0.3,1.7640604,AZ Alkmaar,Robert Mühren,Centre-Forward,FC Volendam,2014/2015,1.4640604
22.0,2.5,4.55366,Valencia CF,Jonathan Viera,Attacking Midfield,UD Las Palmas,2012/2013,2.05366
26.0,9.0,5.3589354,ACF Fiorentina,Riccardo Saponara,Attacking Midfield,Empoli,2018/2019,-3.6410646
23.0,0.2,2.1396568,Celta de Vigo,Álvaro Lemos,Right-Back,CD Lugo,2016/2017,1.9396568
23.0,7.5,2.1895225,Angers SCO,Paul Bernardoni,Goalkeeper,G. Bordeaux,2020/2021,-5.3104775
19.0,0.3,1.5518366,FC Augsburg,Kilian Jakob,Left-Back,1860 Munich,2017/2018,1.2518365999999999
21.0,1.0,3.4564369,CSKA Moscow,Takuma Nishimura,Second Striker,Vegalta Sendai,2018/2019,2.4564369
26.0,0.36,3.224836,Ural Yekaterinburg,Aleksey Kashtanov,Centre-Forward,Rodina Moscow,2022/2023,2.864836
18.0,37.5,12.095178,Manchester United,Luke Shaw,Left-Back,Southampton,2014/2015,-25.404822
20.0,7.0,2.8909142,1. FC Köln,Jorge Meré,Centre-Back,Sporting Gijón,2017/2018,-4.1090858
29.0,3.0,2.191745,FK Krasnodar,Vladimir Iljin,Centre-Forward,Akhmat Grozny,2021/2022,-0.808255
22.0,9.5,9.62603,Borussia Mönchengladbach,Hannes Wolf,Attacking Midfield,RB Leipzig,2021/2022,0.1260300000000001
31.0,0.28,0.3337138,FK Orenburg,Andrey Klimovich,Goalkeeper,Soligorsk,2019/2020,0.05371379999999998
18.0,0.017,1.2606851,Krylya Sovetov Samara,Aleksandr Kovalenko,Attacking Midfield,Chertanovo,2021/2022,1.2436851
22.0,5.0,3.903589,SC Freiburg,Luca Waldschmidt,Second Striker,Hamburger SV,2018/2019,-1.0964109999999998
27.0,1.0,3.0496442,Sporting CP,Héctor Bellerín,Right-Back,Barcelona,2022/2023,2.0496442
28.0,7.5,11.896806,SSC Napoli,Goran Pandev,Second Striker,Inter,2012/2013,4.396806
26.0,3.8,1.0887402,US Palermo,Giancarlo González,Centre-Back,Columbus Crew,2014/2015,-2.7112597999999997
22.0,30.0,44.31759,Tottenham Hotspur,Steven Bergwijn,Left Winger,PSV Eindhoven,2019/2020,14.317590000000003
19.0,0.3,0.016869258,Vitesse Arnhem,Milot Rashica,Right Winger,KF Vushtrria,2015/2016,-0.283130742
25.0,0.077,2.1023488,Parma FC,Andrea Brighenti,Centre-Forward,Renate,2013/2014,2.0253488
20.0,5.2,8.927545,Wolverhampton Wanderers,Yerson Mosquera,Centre-Back,Atl. Nacional,2021/2022,3.727545
29.0,10.0,6.2134924,Olympique Marseille,Luiz Gustavo,Defensive Midfield,VfL Wolfsburg,2017/2018,-3.7865076
19.0,18.0,12.610465,Tottenham Hotspur,Destiny Udogie,Left-Back,Udinese Calcio,2022/2023,-5.389535
18.0,8.0,5.100535,VfL Wolfsburg,Aster Vranckx,Central Midfield,KV Mechelen,2021/2022,-2.899465
23.0,0.16,2.0231462,Ural Yekaterinburg,Ramazan Gadzhimuradov,Right Winger,SKA Khabarovsk,2020/2021,1.8631461999999999
